"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","23-Feb-2018","        637.55","        640.85","        686.40","        639.00","        676.00","        677.75","        669.57","   21866214","         14641061102.70","     327120","    8257876","         37.77"
"TATASTEEL","EQ","26-Feb-2018","        677.75","        680.00","        692.65","        673.20","        681.40","        680.20","        684.05","    9199775","          6293085776.80","     131304","    2820252","         30.66"
"TATASTEEL","EQ","27-Feb-2018","        680.20","        681.40","        686.90","        669.20","        671.05","        671.75","        680.00","    6805376","          4627650931.00","     104797","    2385754","         35.06"
"TATASTEEL","EQ","28-Feb-2018","        671.75","        663.85","        675.00","        660.00","        672.85","        671.60","        669.29","    7112650","          4760404400.25","     115945","    2930972","         41.21"
"TATASTEEL","EQ","01-Mar-2018","        671.60","        671.35","        685.00","        670.05","        673.50","        675.05","        677.03","    7128399","          4826148824.40","      97069","    2939614","         41.24"
"TATASTEEL","EQ","05-Mar-2018","        675.05","        669.25","        669.30","        651.80","        655.70","        655.90","        658.04","    9785466","          6439260218.75","     170413","    4771509","         48.76"
"TATASTEEL","EQ","06-Mar-2018","        655.90","        664.85","        674.00","        656.55","        659.50","        659.75","        666.81","    8414960","          5611149688.55","     151635","    2918233","         34.68"
"TATASTEEL","EQ","07-Mar-2018","        659.75","        657.00","        661.40","        644.65","        650.00","        647.70","        651.47","    5130577","          3342399842.60","      85847","    1518697","         29.60"
"TATASTEEL","EQ","08-Mar-2018","        647.70","        656.90","        660.95","        632.70","        636.25","        635.90","        642.15","    7126105","          4576016853.05","      90313","    1471440","         20.65"
"TATASTEEL","EQ","09-Mar-2018","        635.90","        640.05","        646.75","        601.50","        612.70","        606.75","        618.77","   18096367","         11197460060.65","     188722","    3453501","         19.08"
"TATASTEEL","EQ","12-Mar-2018","        606.75","        614.45","        626.40","        606.40","        623.50","        622.90","        616.27","   12193581","          7514541561.35","     142942","    2850476","         23.38"
"TATASTEEL","EQ","13-Mar-2018","        622.90","        623.00","        633.20","        614.35","        627.95","        628.85","        626.24","   10490405","          6569498855.40","     111466","    2633039","         25.10"
"TATASTEEL","EQ","14-Mar-2018","        628.85","        624.00","        630.90","        618.60","        620.00","        620.55","        623.71","    8655181","          5398284292.45","     103031","    2935783","         33.92"
"TATASTEEL","EQ","15-Mar-2018","        620.55","        620.00","        622.60","        609.60","        612.20","        611.75","        615.08","    7510951","          4619860394.30","      88447","    1695674","         22.58"
"TATASTEEL","EQ","16-Mar-2018","        611.75","        611.75","        613.90","        594.40","        602.50","        600.20","        602.51","   11739582","          7073240040.10","     147071","    4095247","         34.88"
"TATASTEEL","E1","19-Mar-2018","        154.00","        139.10","        157.00","        138.60","        138.60","        138.60","        151.38","     392873","            59473205.70","        240","     369375","         94.02"
"TATASTEEL","EQ","19-Mar-2018","        600.20","        600.00","        601.90","        572.85","        574.00","        574.95","        582.99","   12542317","          7312088243.15","     146001","    4316008","         34.41"
"TATASTEEL","E1","20-Mar-2018","        138.60","        124.75","        144.50","        124.75","        142.50","        140.60","        137.44","    2474113","           340030331.15","       1806","    2084669","         84.26"
"TATASTEEL","EQ","20-Mar-2018","        574.95","        571.00","        600.90","        568.45","        594.35","        593.00","        591.86","   17645035","         10443320964.70","     196471","    3717435","         21.07"
"TATASTEEL","E1","21-Mar-2018","        140.60","        143.05","        145.95","        134.25","        135.05","        135.90","        140.65","    1462895","           205761505.40","       1244","    1335536","         91.29"
"TATASTEEL","EQ","21-Mar-2018","        593.00","        598.95","        601.70","        580.50","        582.30","        582.25","        589.32","   11939451","          7036106133.00","     118336","    3272799","         27.41"
"TATASTEEL","E1","22-Mar-2018","        135.90","        133.85","        139.00","        127.00","        133.90","        133.65","        131.36","     603626","            79294855.30","        858","     508663","         84.27"
"TATASTEEL","EQ","22-Mar-2018","        582.25","        582.70","        587.45","        572.00","        579.25","        580.90","        578.92","   11486245","          6649640783.50","     146377","    2059535","         17.93"
"TATASTEEL","E1","23-Mar-2018","        133.65","        125.00","        128.00","        121.00","        127.95","        127.85","        123.91","     334945","            41504447.30","        850","     274299","         81.89"
"TATASTEEL","EQ","23-Mar-2018","        580.90","        560.05","        568.80","        553.50","        567.00","        566.50","        561.97","   14133550","          7942693165.45","     143444","    3733732","         26.42"
"TATASTEEL","E1","26-Mar-2018","        127.85","        128.50","        140.60","        126.10","        140.00","        136.35","        134.51","     495860","            66700588.65","       1139","     457739","         92.31"
"TATASTEEL","EQ","26-Mar-2018","        566.50","        568.90","        588.35","        560.80","        586.00","        581.55","        571.25","   10929998","          6243745405.55","     124625","    2578503","         23.59"
"TATASTEEL","E1","27-Mar-2018","        136.35","        144.00","        149.95","        140.70","        144.00","        144.50","        145.81","     193453","            28206419.90","       1368","     132918","         68.71"
"TATASTEEL","EQ","27-Mar-2018","        581.55","        590.45","        599.00","        587.55","        590.00","        590.00","        593.07","   10038168","          5953350623.65","     113523","    1699906","         16.93"
"TATASTEEL","E1","28-Mar-2018","        144.50","        142.00","        142.80","        137.00","        142.70","        140.55","        139.45","     211732","            29525071.45","        702","     185877","         87.79"
"TATASTEEL","EQ","28-Mar-2018","        590.00","        581.05","        583.00","        565.30","        570.65","        571.05","        571.53","   18655057","         10661975311.75","     184117","    9627929","         51.61"
"TATASTEEL","E1","02-Apr-2018","        140.55","        143.20","        144.20","        138.00","        141.00","        141.05","        140.81","      57471","             8092406.95","        220","      47117","         81.98"
"TATASTEEL","EQ","02-Apr-2018","        571.05","        573.10","        580.30","        568.10","        577.65","        578.80","        575.48","    6889345","          3964703024.30","     106474","    1746344","         25.35"
"TATASTEEL","E1","03-Apr-2018","        141.05","        138.15","        145.50","        137.50","        143.90","        143.15","        141.84","      47727","             6769557.00","        427","      31813","         66.66"
"TATASTEEL","EQ","03-Apr-2018","        578.80","        570.20","        585.45","        568.35","        580.00","        579.70","        577.64","   10508317","          6069983445.40","     143336","    1331567","         12.67"
"TATASTEEL","E1","04-Apr-2018","        143.15","        144.00","        150.00","        136.40","        137.00","        137.05","        141.73","      89203","            12642598.55","        514","      64042","         71.79"
"TATASTEEL","EQ","04-Apr-2018","        579.70","        583.10","        590.50","        557.55","        559.10","        560.55","        577.60","   13909893","          8034377268.20","     182883","    4538225","         32.63"
"TATASTEEL","E1","05-Apr-2018","        137.05","        141.00","        146.00","        140.60","        140.60","        141.25","        142.51","     102027","            14539697.20","        374","      84747","         83.06"
"TATASTEEL","EQ","05-Apr-2018","        560.55","        573.85","        583.60","        569.50","        580.00","        580.45","        577.85","   13262168","          7663506136.30","     157981","    5066786","         38.20"
"TATASTEEL","E1","06-Apr-2018","        141.25","        142.90","        145.00","        136.65","        140.15","        141.35","        139.54","     374882","            52312227.40","       1372","     330783","         88.24"
"TATASTEEL","EQ","06-Apr-2018","        580.45","        574.85","        589.90","        573.00","        586.10","        587.20","        581.14","    8520201","          4951430461.00","      97057","    1766400","         20.73"
"TATASTEEL","E1","09-Apr-2018","        141.35","        141.50","        147.00","        140.75","        143.15","        144.85","        145.60","     148673","            21646688.35","        915","     117600","         79.10"
"TATASTEEL","EQ","09-Apr-2018","        587.20","        589.50","        595.75","        583.40","        585.00","        586.15","        589.20","    9489221","          5591011468.35","     121507","    2060169","         21.71"
"TATASTEEL","E1","10-Apr-2018","        144.85","        147.00","        159.30","        147.00","        158.00","        158.10","        151.59","     398232","            60368173.20","       1300","     330240","         82.93"
"TATASTEEL","EQ","10-Apr-2018","        586.15","        593.00","        604.60","        592.30","        603.40","        601.90","        598.69","   10850710","          6496264007.50","     127456","    2248864","         20.73"
"TATASTEEL","E1","11-Apr-2018","        158.10","        162.00","        168.50","        158.10","        163.50","        163.65","        163.06","      93077","            15176954.15","        816","      45764","         49.17"
"TATASTEEL","EQ","11-Apr-2018","        601.90","        608.00","        610.90","        600.35","        608.00","        608.05","        606.51","    8724716","          5291669861.60","      95538","    2239463","         25.67"
"TATASTEEL","E1","12-Apr-2018","        163.65","        165.00","        165.00","        154.10","        154.50","        155.10","        158.94","     144279","            22932120.40","        694","      57947","         40.16"
"TATASTEEL","EQ","12-Apr-2018","        608.05","        606.90","        608.75","        596.70","        598.40","        598.40","        602.77","    6628499","          3995487103.85","      69116","    2453208","         37.01"
"TATASTEEL","E1","13-Apr-2018","        155.10","        159.00","        159.50","        152.00","        155.75","        155.75","        155.34","     160331","            24906499.95","        646","     123043","         76.74"
"TATASTEEL","EQ","13-Apr-2018","        598.40","        600.00","        604.70","        590.40","        593.70","        594.05","        597.22","    6716146","          4011008488.50","      85295","    1057806","         15.75"
"TATASTEEL","E1","16-Apr-2018","        155.75","        154.00","        156.20","        148.00","        151.20","        151.50","        151.04","      71381","            10781623.05","       1190","      41505","         58.15"
"TATASTEEL","EQ","16-Apr-2018","        594.05","        591.00","        596.80","        585.15","        593.00","        591.60","        590.51","    5145813","          3038665375.60","      65902","     816456","         15.87"
"TATASTEEL","E1","17-Apr-2018","        151.50","        153.00","        161.00","        153.00","        154.00","        154.35","        156.02","     101408","            15822134.90","        577","      42925","         42.33"
"TATASTEEL","EQ","17-Apr-2018","        591.60","        595.00","        604.60","        591.95","        595.20","        596.05","        598.60","    6400378","          3831260467.70","      81627","     719438","         11.24"
"TATASTEEL","E1","18-Apr-2018","        154.35","        155.45","        162.00","        154.00","        161.95","        160.25","        158.20","      64288","            10170504.70","        506","      22976","         35.74"
"TATASTEEL","EQ","18-Apr-2018","        596.05","        600.95","        604.90","        594.60","        604.50","        601.60","        599.36","    4259135","          2552760180.30","      64932","     710504","         16.68"
"TATASTEEL","E1","19-Apr-2018","        160.25","        160.30","        176.25","        160.30","        176.25","        176.25","        173.25","     254171","            44034189.80","       1313","     144095","         56.69"
"TATASTEEL","EQ","19-Apr-2018","        601.60","        606.05","        624.50","        606.05","        621.40","        621.95","        618.07","   10817008","          6685667443.30","     121762","    1354322","         12.52"
"TATASTEEL","E1","20-Apr-2018","        176.25","        174.00","        174.00","        161.10","        165.75","        164.20","        165.64","      82944","            13738989.45","        666","      31638","         38.14"
"TATASTEEL","EQ","20-Apr-2018","        621.95","        618.95","        618.95","        602.60","        607.05","        606.20","        608.19","    6346274","          3859728676.05","      87184","    1122657","         17.69"
"TATASTEEL","E1","23-Apr-2018","        164.20","        164.00","        167.45","        160.00","        164.05","        165.10","        164.21","      45377","             7451568.55","        515","      24366","         53.70"
"TATASTEEL","EQ","23-Apr-2018","        606.20","        608.30","        611.00","        600.10","        605.50","        606.60","        606.58","    4591161","          2784898176.65","      64401","     834594","         18.18"
"TATASTEEL","E1","24-Apr-2018","        165.10","        163.00","        163.00","        153.50","        158.30","        157.05","        156.62","     210676","            32995882.90","       1421","     134546","         63.86"
"TATASTEEL","EQ","24-Apr-2018","        606.60","        594.45","        601.80","        589.40","        600.00","        597.55","        595.13","    5953046","          3542855558.25","      77010","    1451928","         24.39"
"TATASTEEL","E1","25-Apr-2018","        157.05","        156.05","        156.05","        149.25","        149.40","        149.70","        152.38","      92516","            14097639.65","        604","      69693","         75.33"
"TATASTEEL","EQ","25-Apr-2018","        597.55","        598.00","        598.50","        584.30","        586.85","        586.20","        589.66","    4122443","          2430843725.15","      57781","     951360","         23.08"
"TATASTEEL","E1","26-Apr-2018","        149.70","        151.00","        152.90","        145.00","        146.25","        147.10","        148.12","      87186","            12914353.70","        529","      73844","         84.70"
"TATASTEEL","EQ","26-Apr-2018","        586.20","        588.00","        591.55","        576.70","        577.90","        578.20","        581.39","    7463062","          4338925212.35","      79412","    3736186","         50.06"
"TATASTEEL","E1","27-Apr-2018","        147.10","        150.00","        158.40","        144.05","        154.10","        153.95","        154.32","     108890","            16804054.60","       1009","      66109","         60.71"
"TATASTEEL","EQ","27-Apr-2018","        578.20","        582.95","        594.75","        581.25","        587.75","        589.80","        588.47","    4717405","          2776039371.05","      60844","     673265","         14.27"
"TATASTEEL","E1","30-Apr-2018","        153.95","        155.90","        163.00","        153.00","        159.00","        158.85","        158.15","     116705","            18456353.55","        875","      66906","         57.33"
"TATASTEEL","EQ","30-Apr-2018","        589.80","        591.65","        599.90","        586.00","        595.10","        594.95","        594.73","    3658754","          2175960395.30","      53761","     703893","         19.24"
"TATASTEEL","E1","02-May-2018","        158.85","        156.05","        158.00","        149.00","        149.00","        150.45","        153.12","     102745","            15732496.25","        842","      86188","         83.89"
"TATASTEEL","EQ","02-May-2018","        594.95","        597.10","        597.40","        572.95","        574.80","        574.50","        582.14","    4241068","          2468915752.50","      80653","    1344250","         31.70"
"TATASTEEL","E1","03-May-2018","        150.45","        148.80","        156.00","        147.10","        155.20","        155.00","        151.33","      59182","             8956024.45","        599","      28536","         48.22"
"TATASTEEL","EQ","03-May-2018","        574.50","        574.00","        587.40","        568.10","        586.70","        585.45","        577.77","    6778904","          3916655984.45","      91788","    1137693","         16.78"
"TATASTEEL","E1","04-May-2018","        155.00","        153.00","        159.00","        148.05","        149.10","        149.45","        152.56","      97090","            14811651.05","        601","      72054","         74.21"
"TATASTEEL","EQ","04-May-2018","        585.45","        586.70","        589.80","        579.25","        580.70","        580.75","        583.66","    3881632","          2265557421.80","      65217","     490714","         12.64"
"TATASTEEL","E1","07-May-2018","        149.45","        155.90","        159.30","        152.40","        158.90","        158.65","        156.96","     142210","            22320869.90","        768","     112622","         79.19"
"TATASTEEL","EQ","07-May-2018","        580.75","        585.95","        597.95","        581.00","        596.25","        596.45","        591.52","    4553509","          2693507558.20","      77292","     921647","         20.24"
"TATASTEEL","E1","08-May-2018","        158.65","        159.25","        165.00","        155.00","        159.00","        159.50","        159.87","     144891","            23163679.90","        933","      68803","         47.49"
"TATASTEEL","EQ","08-May-2018","        596.45","        600.00","        604.20","        590.50","        593.45","        596.35","        596.98","    4125958","          2463094785.45","      55540","     425942","         10.32"
"TATASTEEL","E1","09-May-2018","        159.50","        159.90","        168.30","        159.75","        164.25","        163.15","        165.20","     161627","            26700495.00","        861","      67962","         42.05"
"TATASTEEL","EQ","09-May-2018","        596.35","        593.40","        608.85","        592.55","        604.75","        603.15","        603.69","    6238211","          3765952561.90","      80649","    1263459","         20.25"
"TATASTEEL","E1","10-May-2018","        163.15","        164.80","        166.00","        154.00","        156.20","        156.55","        158.05","      83655","            13221989.10","        401","      62924","         75.22"
"TATASTEEL","EQ","10-May-2018","        603.15","        603.90","        606.80","        591.15","        593.80","        594.15","        596.48","    4001269","          2386689363.80","      59065","     994122","         24.85"
"TATASTEEL","E1","11-May-2018","        156.55","        158.00","        168.00","        155.00","        163.10","        164.35","        163.98","     225392","            36960835.90","       1335","     138330","         61.37"
"TATASTEEL","EQ","11-May-2018","        594.15","        597.00","        610.55","        591.20","        606.25","        607.25","        603.34","    6155537","          3713900401.10","      98974","    1787622","         29.04"
"TATASTEEL","E1","14-May-2018","        164.35","        163.00","        171.40","        162.00","        168.70","        166.75","        167.34","     170380","            28510582.85","        811","     104155","         61.13"
"TATASTEEL","EQ","14-May-2018","        607.25","        608.20","        614.95","        602.30","        608.75","        610.35","        610.48","    5173139","          3158115919.00","      83184","    1062005","         20.53"
"TATASTEEL","E1","15-May-2018","        166.75","        168.75","        183.40","        167.25","        177.25","        178.45","        180.92","     502119","            90841514.95","       2468","     265153","         52.81"
"TATASTEEL","EQ","15-May-2018","        610.35","        609.00","        636.80","        605.50","        627.00","        625.95","        628.20","   12818436","          8052589299.25","     149683","    1922341","         15.00"
"TATASTEEL","E1","16-May-2018","        178.45","        183.00","        184.00","        171.60","        175.50","        174.85","        177.38","     177688","            31518344.90","        811","      89504","         50.37"
"TATASTEEL","EQ","16-May-2018","        625.95","        626.00","        632.50","        616.95","        621.90","        621.25","        623.66","    8426301","          5255167479.85","     113589","    1356138","         16.09"
"TATASTEEL","E1","17-May-2018","        174.85","        180.00","        181.90","        161.90","        175.00","        176.30","        169.20","    1255834","           212485904.75","       2735","     979816","         78.02"
"TATASTEEL","EQ","17-May-2018","        621.25","        629.95","        630.80","        602.15","        610.30","        610.30","        611.88","   16037341","          9812912991.00","     163026","    2384970","         14.87"
"TATASTEEL","E1","18-May-2018","        176.30","        181.40","        181.40","        160.05","        161.50","        161.30","        165.37","     110531","            18278351.20","       1303","      82309","         74.47"
"TATASTEEL","EQ","18-May-2018","        610.30","        615.00","        616.70","        590.35","        591.25","        591.40","        601.17","    8216629","          4939622629.05","     100178","    1741129","         21.19"
"TATASTEEL","E1","21-May-2018","        161.30","        169.95","        169.95","        152.00","        152.50","        153.05","        155.61","      86251","            13421505.35","        800","      49092","         56.92"
"TATASTEEL","EQ","21-May-2018","        591.40","        592.50","        600.75","        574.75","        576.05","        577.00","        584.16","    7162233","          4183864365.40","      93394","    1331482","         18.59"
"TATASTEEL","E1","22-May-2018","        153.05","        154.00","        159.50","        148.05","        156.60","        157.30","        155.54","      72437","            11267132.15","        892","      33378","         46.08"
"TATASTEEL","EQ","22-May-2018","        577.00","        578.10","        583.50","        569.50","        575.90","        576.80","        578.16","    6096646","          3524836262.65","     116522","    1115409","         18.30"
"TATASTEEL","E1","23-May-2018","        157.30","        154.10","        154.10","        141.60","        142.55","        141.90","        146.17","     197448","            28861620.75","       1575","     140320","         71.07"
"TATASTEEL","EQ","23-May-2018","        576.80","        576.00","        576.00","        537.40","        541.25","        540.05","        551.51","   17148386","          9457462086.75","     286869","    5599512","         32.65"
"TATASTEEL","E1","24-May-2018","        141.90","        142.10","        145.90","        128.10","        133.40","        132.65","        135.50","     286981","            38886337.70","       1987","     198334","         69.11"
"TATASTEEL","EQ","24-May-2018","        540.05","        543.90","        553.90","        536.55","        552.40","        548.20","        546.94","    8700822","          4758822298.50","     103168","    1102113","         12.67"
"TATASTEEL","E1","25-May-2018","        132.65","        136.10","        143.70","        134.50","        139.90","        139.55","        140.01","     123631","            17309175.25","        898","      64901","         52.50"
"TATASTEEL","EQ","25-May-2018","        548.20","        554.00","        570.80","        552.00","        567.50","        568.25","        563.89","    8895619","          5016159792.80","     120667","    1608181","         18.08"
"TATASTEEL","E1","28-May-2018","        139.55","        141.00","        145.00","        138.15","        143.00","        143.50","        143.14","     127866","            18303262.25","       1191","      75103","         58.74"
"TATASTEEL","EQ","28-May-2018","        568.25","        571.00","        579.45","        565.10","        576.55","        576.65","        573.73","    5235667","          3003840631.60","      66203","     831387","         15.88"
"TATASTEEL","E1","29-May-2018","        143.50","        144.00","        150.50","        142.00","        143.40","        143.20","        145.68","     168924","            24608155.30","       1252","      67033","         39.68"
"TATASTEEL","EQ","29-May-2018","        576.65","        574.95","        588.00","        569.35","        575.90","        575.35","        578.27","    6477911","          3745979635.30","     101603","    1247659","         19.26"
"TATASTEEL","E1","30-May-2018","        143.20","        143.00","        145.90","        139.25","        143.10","        142.80","        143.08","      91723","            13124046.95","       2587","      45608","         49.72"
"TATASTEEL","EQ","30-May-2018","        575.35","        568.05","        581.50","        567.55","        580.00","        577.90","        576.48","    6201888","          3575290469.40","      95492","    1648565","         26.58"
"TATASTEEL","E1","31-May-2018","        142.80","        144.80","        147.00","        141.30","        146.00","        144.25","        144.05","      99691","            14360874.05","        758","      41671","         41.80"
"TATASTEEL","EQ","31-May-2018","        577.90","        584.00","        587.30","        572.05","        577.20","        575.65","        577.36","    6652510","          3840914057.85","      85779","    1796126","         27.00"
"TATASTEEL","E1","01-Jun-2018","        144.25","        142.30","        146.00","        136.00","        137.50","        137.45","        140.87","      56997","             8029019.70","        669","      35941","         63.06"
"TATASTEEL","EQ","01-Jun-2018","        575.65","        570.00","        579.60","        556.30","        561.05","        560.65","        567.06","    9249666","          5245127846.75","     106776","    2788656","         30.15"
"TATASTEEL","E1","04-Jun-2018","        137.45","        140.50","        142.75","        137.50","        139.75","        140.10","        140.38","      42151","             5917228.75","        429","      13362","         31.70"
"TATASTEEL","EQ","04-Jun-2018","        560.65","        564.05","        572.50","        560.30","        565.50","        566.15","        566.47","    8742527","          4952383731.80","      96381","    2935016","         33.57"
"TATASTEEL","E1","05-Jun-2018","        140.10","        139.75","        141.90","        137.00","        141.80","        140.90","        139.94","      76508","            10706609.45","        449","      39085","         51.09"
"TATASTEEL","EQ","05-Jun-2018","        566.15","        566.80","        574.90","        560.60","        573.65","        572.10","        567.03","    4688204","          2658345834.10","      69431","     738939","         15.76"
"TATASTEEL","E1","06-Jun-2018","        140.90","        142.00","        144.70","        138.50","        144.00","        143.05","        142.06","     160626","            22818113.55","       1108","      99222","         61.77"
"TATASTEEL","EQ","06-Jun-2018","        572.10","        574.45","        581.70","        569.20","        580.10","        579.75","        576.54","    4445305","          2562915051.00","      82133","     854650","         19.23"
"TATASTEEL","E1","07-Jun-2018","        143.05","        145.00","        157.35","        145.00","        157.35","        157.35","        154.11","     305799","            47126871.45","       1687","     191639","         62.67"
"TATASTEEL","EQ","07-Jun-2018","        579.75","        582.10","        603.90","        581.90","        601.90","        602.10","        595.30","    9279353","          5524000930.25","     136081","    1979686","         21.33"
"TATASTEEL","E1","08-Jun-2018","        157.35","        154.80","        164.00","        152.65","        158.60","        159.35","        158.46","     148304","            23499726.60","       1280","      58077","         39.16"
"TATASTEEL","EQ","08-Jun-2018","        602.10","        599.00","        608.20","        592.00","        599.00","        600.50","        600.68","    8386078","          5037375244.05","     134103","    1791373","         21.36"
