"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BAJFINANCE","EQ","16-Jan-2019","       2604.20","       2598.40","       2612.15","       2562.80","       2565.05","       2569.85","       2580.12","     952597","          2457815965.55","      43546","     281456","         29.55"
"BAJFINANCE","EQ","17-Jan-2019","       2569.85","       2574.00","       2586.55","       2527.05","       2531.15","       2535.90","       2548.14","     994183","          2533317045.50","      54816","     339896","         34.19"
"BAJFINANCE","EQ","18-Jan-2019","       2535.90","       2545.00","       2555.00","       2525.10","       2547.95","       2542.90","       2541.15","     753775","          1915458605.25","      42122","     191879","         25.46"
"BAJFINANCE","EQ","21-Jan-2019","       2542.90","       2548.00","       2606.00","       2526.60","       2588.00","       2594.20","       2581.23","    1332159","          3438605018.30","      54146","     378348","         28.40"
"BAJFINANCE","EQ","22-Jan-2019","       2594.20","       2585.00","       2635.00","       2575.00","       2620.50","       2621.90","       2615.71","    1474713","          3857419057.45","      67966","     315411","         21.39"
"BAJFINANCE","EQ","23-Jan-2019","       2621.90","       2619.00","       2653.00","       2611.00","       2633.05","       2634.35","       2641.25","     992504","          2621446958.15","      41955","     190244","         19.17"
"BAJFINANCE","EQ","24-Jan-2019","       2634.35","       2639.00","       2653.50","       2603.10","       2637.00","       2635.65","       2626.48","     753856","          1979986667.25","      37730","     150782","         20.00"
"BAJFINANCE","EQ","25-Jan-2019","       2635.65","       2649.00","       2661.00","       2585.00","       2605.00","       2599.55","       2628.68","     916927","          2410312055.40","      43173","     257746","         28.11"
"BAJFINANCE","EQ","28-Jan-2019","       2599.55","       2610.00","       2610.00","       2355.00","       2458.00","       2458.50","       2466.23","    2364047","          5830278043.05","     119075","     468550","         19.82"
"BAJFINANCE","EQ","29-Jan-2019","       2458.50","       2468.00","       2570.10","       2371.65","       2567.95","       2515.55","       2472.14","    6118833","         15126581643.25","     240657","     822706","         13.45"
"BAJFINANCE","EQ","30-Jan-2019","       2515.55","       2580.00","       2623.70","       2546.00","       2575.00","       2595.50","       2592.52","    3879707","         10058218818.45","     182783","    1020304","         26.30"
"BAJFINANCE","EQ","31-Jan-2019","       2595.50","       2608.00","       2608.00","       2526.00","       2581.10","       2574.85","       2567.54","    2083418","          5349249189.15","     109891","     542639","         26.05"
"BAJFINANCE","EQ","01-Feb-2019","       2574.85","       2575.00","       2687.90","       2575.00","       2629.00","       2628.40","       2630.85","    2117768","          5571520248.45","      92973","     461799","         21.81"
"BAJFINANCE","EQ","04-Feb-2019","       2628.40","       2610.00","       2623.55","       2572.20","       2594.30","       2594.45","       2593.98","     942113","          2443825392.20","      47164","     227244","         24.12"
"BAJFINANCE","EQ","05-Feb-2019","       2594.45","       2600.00","       2642.10","       2593.95","       2600.00","       2603.60","       2621.69","    1010817","          2650050194.70","      44464","     277797","         27.48"
"BAJFINANCE","EQ","06-Feb-2019","       2603.60","       2619.00","       2720.00","       2612.10","       2718.00","       2711.25","       2674.16","    1798461","          4809371808.90","     121591","     579895","         32.24"
"BAJFINANCE","EQ","07-Feb-2019","       2711.25","       2725.00","       2731.00","       2684.10","       2692.00","       2696.60","       2707.52","    1760580","          4766798531.70","      66102","     397838","         22.60"
"BAJFINANCE","EQ","08-Feb-2019","       2696.60","       2670.00","       2737.45","       2670.00","       2700.05","       2707.15","       2712.09","    1510785","          4097377586.65","      87521","     304472","         20.15"
"BAJFINANCE","EQ","11-Feb-2019","       2707.15","       2724.70","       2724.70","       2635.00","       2668.25","       2657.20","       2665.29","    1194702","          3184222841.95","      56949","     205481","         17.20"
"BAJFINANCE","EQ","12-Feb-2019","       2657.20","       2668.00","       2677.15","       2616.30","       2616.95","       2621.80","       2633.31","    1200370","          3160945322.60","      59198","     396275","         33.01"
"BAJFINANCE","EQ","13-Feb-2019","       2621.80","       2629.90","       2649.00","       2572.05","       2580.60","       2590.55","       2603.78","    1207192","          3143262363.20","      57068","     314422","         26.05"
"BAJFINANCE","EQ","14-Feb-2019","       2590.55","       2579.95","       2622.00","       2556.90","       2614.00","       2609.20","       2595.13","    1214126","          3150818942.55","      55987","     318238","         26.21"
"BAJFINANCE","EQ","15-Feb-2019","       2609.20","       2610.00","       2610.00","       2506.00","       2559.95","       2561.10","       2554.26","    1640696","          4190770275.05","     123830","     597509","         36.42"
"BAJFINANCE","EQ","18-Feb-2019","       2561.10","       2548.05","       2561.00","       2512.45","       2549.95","       2549.45","       2535.17","    1154520","          2926900719.40","      61844","     349945","         30.31"
"BAJFINANCE","EQ","19-Feb-2019","       2549.45","       2551.00","       2606.95","       2545.00","       2565.00","       2559.80","       2585.02","    1148339","          2968474507.85","      51702","     243463","         21.20"
"BAJFINANCE","EQ","20-Feb-2019","       2559.80","       2585.00","       2614.80","       2571.00","       2606.15","       2606.15","       2593.21","    1038127","          2692076866.70","      51897","     274982","         26.49"
"BAJFINANCE","EQ","21-Feb-2019","       2606.15","       2610.00","       2660.00","       2593.05","       2652.55","       2654.70","       2633.94","    1139823","          3002230328.50","      51121","     334836","         29.38"
"BAJFINANCE","EQ","22-Feb-2019","       2654.70","       2652.55","       2674.00","       2632.40","       2632.40","       2640.40","       2652.69","     825672","          2190253573.95","      36680","     152050","         18.42"
"BAJFINANCE","EQ","25-Feb-2019","       2640.40","       2639.00","       2675.00","       2613.75","       2665.05","       2657.75","       2639.73","    1024040","          2703190061.90","      50117","     255636","         24.96"
"BAJFINANCE","EQ","26-Feb-2019","       2657.75","       2637.30","       2678.00","       2600.00","       2660.50","       2657.75","       2646.35","    1618996","          4284426293.30","      58182","     335396","         20.72"
"BAJFINANCE","EQ","27-Feb-2019","       2657.75","       2670.00","       2696.65","       2625.00","       2633.00","       2642.00","       2658.44","    1147839","          3051456295.55","      61398","     213870","         18.63"
"BAJFINANCE","EQ","28-Feb-2019","       2642.00","       2666.60","       2667.00","       2630.00","       2647.20","       2649.00","       2647.33","    1136843","          3009601117.60","      61702","     388354","         34.16"
"BAJFINANCE","EQ","01-Mar-2019","       2649.00","       2663.30","       2674.30","       2640.00","       2659.30","       2660.75","       2658.34","     707094","          1879699727.65","      37164","     172888","         24.45"
"BAJFINANCE","EQ","05-Mar-2019","       2660.75","       2655.00","       2708.35","       2644.60","       2696.00","       2695.15","       2676.32","     847307","          2267663199.85","      51747","     253792","         29.95"
"BAJFINANCE","EQ","06-Mar-2019","       2695.15","       2715.00","       2774.20","       2700.00","       2766.00","       2766.70","       2743.27","    1543424","          4234034086.75","      65299","     274461","         17.78"
"BAJFINANCE","EQ","07-Mar-2019","       2766.70","       2774.95","       2782.30","       2725.00","       2730.20","       2734.80","       2754.17","     859851","          2368176538.90","      49281","     192559","         22.39"
"BAJFINANCE","EQ","08-Mar-2019","       2734.80","       2724.90","       2779.00","       2716.60","       2763.30","       2768.30","       2750.35","    1178087","          3240153803.10","      62091","     176906","         15.02"
"BAJFINANCE","EQ","11-Mar-2019","       2768.30","       2769.00","       2807.95","       2769.00","       2791.00","       2791.05","       2792.53","    1169075","          3264674684.15","      50495","     287589","         24.60"
"BAJFINANCE","EQ","12-Mar-2019","       2791.05","       2808.80","       2816.65","       2745.50","       2753.00","       2753.05","       2778.88","    1385335","          3849680831.55","      83426","     576810","         41.64"
"BAJFINANCE","EQ","13-Mar-2019","       2753.05","       2760.00","       2837.95","       2748.85","       2832.00","       2828.15","       2797.29","    1549296","          4333834149.75","      78322","     407070","         26.27"
"BAJFINANCE","EQ","14-Mar-2019","       2828.15","       2832.00","       2835.00","       2787.10","       2814.90","       2808.10","       2811.64","     896055","          2519380609.40","      43673","     224141","         25.01"
"BAJFINANCE","EQ","15-Mar-2019","       2808.10","       2818.80","       2899.00","       2815.00","       2862.80","       2860.75","       2857.26","    2091562","          5976128977.15","      75939","     861194","         41.17"
"BAJFINANCE","EQ","18-Mar-2019","       2860.75","       2872.00","       2941.10","       2845.00","       2940.00","       2929.55","       2896.57","    1819986","          5271716850.35","      82050","     497502","         27.34"
"BAJFINANCE","EQ","19-Mar-2019","       2929.55","       2930.00","       2962.90","       2910.05","       2922.00","       2920.90","       2938.66","    1480565","          4350874746.95","      84236","     378993","         25.60"
"BAJFINANCE","EQ","20-Mar-2019","       2920.90","       2924.80","       2934.55","       2857.80","       2866.00","       2868.60","       2890.15","    1406862","          4066039574.30","      49364","     549410","         39.05"
"BAJFINANCE","EQ","22-Mar-2019","       2868.60","       2868.00","       2895.50","       2816.00","       2842.00","       2836.65","       2848.99","    1250876","          3563737147.30","      60237","     351212","         28.08"
"BAJFINANCE","BL","25-Mar-2019","        329.30","       2836.65","       2836.65","       2836.65","       2836.65","       2836.65","       2836.65","      50175","           142328913.75","          1","      50175","        100.00"
"BAJFINANCE","EQ","25-Mar-2019","       2836.65","       2804.00","       2862.00","       2801.00","       2851.00","       2849.80","       2838.58","    1066757","          3028073793.05","      53129","     280575","         26.30"
"BAJFINANCE","EQ","26-Mar-2019","       2849.80","       2860.00","       2942.00","       2859.00","       2940.00","       2934.35","       2906.01","    1570637","          4564279825.10","      71147","     379383","         24.15"
"BAJFINANCE","EQ","27-Mar-2019","       2934.35","       2950.00","       3014.15","       2932.50","       2943.00","       2945.25","       2970.99","    2419656","          7188779538.55","     113120","     482172","         19.93"
"BAJFINANCE","EQ","28-Mar-2019","       2945.25","       2940.10","       3000.00","       2940.05","       2993.00","       2995.85","       2977.68","    1366945","          4070327232.15","      81096","     437392","         32.00"
"BAJFINANCE","EQ","29-Mar-2019","       2995.85","       3010.00","       3034.95","       2965.60","       3020.50","       3025.00","       3011.80","    1734853","          5225024838.40","     103244","     601988","         34.70"
"BAJFINANCE","EQ","01-Apr-2019","       3025.00","       3030.20","       3046.40","       2991.00","       2995.00","       3001.45","       3024.05","    1109000","          3353666436.65","      67109","     325377","         29.34"
"BAJFINANCE","EQ","02-Apr-2019","       3001.45","       3024.80","       3077.00","       2998.35","       3073.00","       3055.20","       3027.29","    1136238","          3439720569.55","      53912","     244406","         21.51"
"BAJFINANCE","EQ","03-Apr-2019","       3055.20","       3073.00","       3089.00","       3038.15","       3046.00","       3046.00","       3069.19","    1052752","          3231095874.00","      64587","     302581","         28.74"
"BAJFINANCE","EQ","04-Apr-2019","       3046.00","       3060.00","       3065.00","       3017.45","       3044.00","       3039.45","       3043.42","     772776","          2351883875.90","      44516","     172919","         22.38"
"BAJFINANCE","EQ","05-Apr-2019","       3039.45","       3048.00","       3125.00","       3046.10","       3123.00","       3114.20","       3093.63","    1244408","          3849737046.30","      59941","     320917","         25.79"
"BAJFINANCE","EQ","08-Apr-2019","       3114.20","       3123.00","       3130.00","       3018.00","       3021.00","       3024.10","       3055.60","    1642189","          5017878949.75","      78395","     598983","         36.47"
"BAJFINANCE","EQ","09-Apr-2019","       3024.10","       3016.55","       3049.10","       2979.45","       3010.60","       3008.70","       3009.43","    1733324","          5216313972.65","      77367","     592390","         34.18"
"BAJFINANCE","EQ","10-Apr-2019","       3008.70","       3011.10","       3037.00","       2986.00","       2997.45","       2998.35","       3009.65","     994899","          2994300477.10","      49654","     325521","         32.72"
"BAJFINANCE","EQ","11-Apr-2019","       2998.35","       3008.00","       3055.00","       2992.00","       3037.10","       3047.85","       3022.74","    1016712","          3073259403.10","      53915","     274857","         27.03"
"BAJFINANCE","EQ","12-Apr-2019","       3047.85","       3052.00","       3062.00","       3001.30","       3012.00","       3008.80","       3030.20","    1048138","          3176069482.30","      51603","     331975","         31.67"
"BAJFINANCE","EQ","15-Apr-2019","       3008.80","       3028.60","       3033.00","       3001.95","       3022.00","       3022.25","       3019.95","     651634","          1967903039.30","      34056","     164586","         25.26"
"BAJFINANCE","EQ","16-Apr-2019","       3022.25","       3018.00","       3057.30","       3018.00","       3025.45","       3032.50","       3038.80","    1021478","          3104064353.10","      57761","     372648","         36.48"
"BAJFINANCE","EQ","18-Apr-2019","       3032.50","       3038.70","       3046.00","       2995.00","       3015.00","       3014.45","       3016.50","     658826","          1987348286.55","      37851","     143117","         21.72"
"BAJFINANCE","EQ","22-Apr-2019","       3014.45","       3010.00","       3010.00","       2975.00","       2986.00","       2991.25","       2989.68","     662157","          1979635131.80","      40610","     199087","         30.07"
"BAJFINANCE","EQ","23-Apr-2019","       2991.25","       2992.00","       3058.50","       2987.05","       3037.10","       3035.05","       3029.12","     991968","          3004793962.25","      44445","     158516","         15.98"
"BAJFINANCE","EQ","24-Apr-2019","       3035.05","       3035.00","       3099.00","       3032.00","       3089.40","       3093.05","       3066.82","     990580","          3037933480.20","      47446","     234821","         23.71"
"BAJFINANCE","EQ","25-Apr-2019","       3093.05","       3099.80","       3114.40","       3072.65","       3081.95","       3081.00","       3093.19","    1240564","          3837301279.55","      50358","     479143","         38.62"
"BAJFINANCE","EQ","26-Apr-2019","       3081.00","       3089.00","       3105.00","       3045.00","       3092.00","       3096.85","       3075.89","     613807","          1888004532.95","      31537","     113148","         18.43"
"BAJFINANCE","EQ","30-Apr-2019","       3096.85","       3092.00","       3120.00","       3040.00","       3100.00","       3095.95","       3074.66","     900968","          2770174607.95","      47594","     317545","         35.24"
"BAJFINANCE","EQ","02-May-2019","       3095.95","       3095.00","       3148.95","       3060.00","       3122.70","       3131.75","       3121.56","     895830","          2796387391.05","      48625","     187815","         20.97"
"BAJFINANCE","EQ","03-May-2019","       3131.75","       3130.10","       3165.00","       3102.30","       3110.90","       3111.85","       3135.44","     730728","          2291151907.05","      36365","     138494","         18.95"
"BAJFINANCE","EQ","06-May-2019","       3111.85","       3066.00","       3094.00","       3026.00","       3041.20","       3034.30","       3065.33","     966487","          2962597747.90","      60723","     331084","         34.26"
"BAJFINANCE","EQ","07-May-2019","       3034.30","       3052.90","       3069.80","       3007.60","       3023.00","       3017.05","       3041.32","     970264","          2950885672.40","      56586","     233523","         24.07"
"BAJFINANCE","EQ","08-May-2019","       3017.05","       3012.00","       3017.00","       2900.00","       2910.00","       2921.30","       2969.30","    1155023","          3429605154.85","      70959","     375292","         32.49"
"BAJFINANCE","EQ","09-May-2019","       2921.30","       2900.00","       2991.80","       2885.00","       2969.00","       2971.35","       2951.93","    1745234","          5151802627.20","      92225","     369765","         21.19"
"BAJFINANCE","EQ","10-May-2019","       2971.35","       2970.10","       2996.00","       2900.00","       2922.00","       2922.85","       2929.29","    1630089","          4775006288.20","      84565","     296922","         18.22"
"BAJFINANCE","EQ","13-May-2019","       2922.85","       2929.90","       2957.95","       2906.00","       2935.00","       2931.85","       2932.66","    1356229","          3977358447.90","      61078","     371085","         27.36"
"BAJFINANCE","EQ","14-May-2019","       2931.85","       2927.95","       2941.95","       2848.10","       2885.75","       2881.85","       2889.20","    1861760","          5378990041.95","      83824","     455644","         24.47"
"BAJFINANCE","EQ","15-May-2019","       2881.85","       2921.00","       3023.25","       2870.80","       3012.10","       3002.75","       2964.21","    2453670","          7273201244.05","     114636","     570470","         23.25"
"BAJFINANCE","EQ","16-May-2019","       3002.75","       3014.00","       3129.00","       3010.25","       3124.00","       3110.05","       3068.64","    3644672","         11184172125.70","     166085","     494007","         13.55"
"BAJFINANCE","EQ","17-May-2019","       3110.05","       3137.00","       3316.00","       3122.05","       3295.00","       3301.10","       3255.48","    5848716","         19040382554.80","     234426","    1094280","         18.71"
"BAJFINANCE","EQ","20-May-2019","       3301.10","       3390.00","       3444.55","       3343.00","       3418.05","       3407.55","       3395.34","    2724859","          9251813821.05","     149317","     859825","         31.55"
"BAJFINANCE","EQ","21-May-2019","       3407.55","       3418.05","       3488.00","       3375.00","       3439.00","       3433.30","       3435.60","    2884997","          9911702337.40","     174878","     886080","         30.71"
"BAJFINANCE","EQ","22-May-2019","       3433.30","       3442.00","       3459.55","       3398.05","       3448.95","       3448.90","       3434.43","    1566812","          5381110037.65","     102172","     436210","         27.84"
"BAJFINANCE","EQ","23-May-2019","       3448.90","       3495.00","       3518.00","       3355.65","       3385.95","       3377.75","       3440.35","    2406205","          8278179255.25","     133958","     843738","         35.07"
"BAJFINANCE","EQ","24-May-2019","       3377.75","       3400.00","       3475.00","       3391.30","       3470.00","       3467.90","       3434.51","    1568523","          5387104705.00","      78991","     351091","         22.38"
"BAJFINANCE","EQ","27-May-2019","       3467.90","       3480.00","       3484.95","       3440.00","       3455.00","       3449.00","       3459.31","     932000","          3224078895.45","      45033","     155507","         16.69"
"BAJFINANCE","EQ","28-May-2019","       3449.00","       3468.00","       3468.15","       3386.75","       3400.35","       3409.80","       3412.19","    1627768","          5554246974.95","      90945","     677971","         41.65"
"BAJFINANCE","EQ","29-May-2019","       3409.80","       3403.00","       3433.00","       3384.50","       3408.90","       3409.25","       3407.29","     921278","          3139060964.05","      53275","     228987","         24.86"
"BAJFINANCE","EQ","30-May-2019","       3409.25","       3408.90","       3489.70","       3400.05","       3486.95","       3481.65","       3457.09","    1175111","          4062470008.40","      58433","     297577","         25.32"
"BAJFINANCE","EQ","31-May-2019","       3481.65","       3497.45","       3531.00","       3448.70","       3458.80","       3467.10","       3496.07","    2172866","          7596487268.80","      93065","     605473","         27.87"
"BAJFINANCE","EQ","03-Jun-2019","       3467.10","       3460.00","       3529.90","       3460.00","       3516.40","       3511.05","       3506.29","    1241133","          4351771953.80","      71045","     344061","         27.72"
"BAJFINANCE","EQ","04-Jun-2019","       3511.05","       3514.50","       3550.00","       3509.55","       3536.00","       3531.15","       3533.29","    1051400","          3714902984.30","      58794","     204564","         19.46"
"BAJFINANCE","EQ","06-Jun-2019","       3531.15","       3533.00","       3533.00","       3445.45","       3449.65","       3452.95","       3484.72","    1314916","          4582120127.15","      69707","     393671","         29.94"
"BAJFINANCE","EQ","07-Jun-2019","       3452.95","       3453.15","       3519.00","       3419.95","       3515.00","       3509.45","       3480.62","    1285044","          4472752229.55","      57258","     171467","         13.34"
"BAJFINANCE","EQ","10-Jun-2019","       3509.45","       3546.95","       3557.75","       3506.00","       3518.00","       3519.60","       3528.94","     983274","          3469916515.55","      63814","     206327","         20.98"
"BAJFINANCE","EQ","11-Jun-2019","       3519.60","       3537.00","       3564.00","       3511.25","       3557.95","       3551.85","       3540.25","     903155","          3197390943.30","      56660","     197107","         21.82"
"BAJFINANCE","EQ","12-Jun-2019","       3551.85","       3539.95","       3539.95","       3482.00","       3507.20","       3505.85","       3507.43","    1214470","          4259669691.25","      76330","     405634","         33.40"
"BAJFINANCE","EQ","13-Jun-2019","       3505.85","       3505.00","       3551.00","       3500.00","       3545.00","       3544.50","       3525.32","     880318","          3103402125.30","      43750","     221300","         25.14"
"BAJFINANCE","EQ","14-Jun-2019","       3544.50","       3553.95","       3569.80","       3501.00","       3511.00","       3518.40","       3539.36","     864641","          3060277714.10","      55811","     214827","         24.85"
"BAJFINANCE","EQ","17-Jun-2019","       3518.40","       3529.00","       3529.80","       3456.00","       3472.90","       3466.50","       3487.63","     953460","          3325319388.05","      58165","     198586","         19.44"
"BAJFINANCE","EQ","18-Jun-2019","       3466.50","       3474.00","       3530.00","       3469.05","       3514.30","       3509.30","       3497.97","    1083527","          3790140573.45","      65996","     253034","         22.35"
"BAJFINANCE","EQ","19-Jun-2019","       3509.30","       3539.00","       3548.00","       3500.10","       3526.65","       3525.50","       3528.44","     873941","          3083650361.10","      57870","     228479","         26.14"
"BAJFINANCE","EQ","20-Jun-2019","       3525.50","       3519.00","       3589.00","       3507.40","       3583.90","       3582.55","       3559.39","    1107005","          3940266389.70","      62313","     331843","         29.98"
"BAJFINANCE","EQ","21-Jun-2019","       3582.55","       3597.10","       3599.00","       3550.00","       3565.90","       3565.85","       3573.05","    1058266","          3781236769.70","      54679","     361804","         34.19"
"BAJFINANCE","EQ","24-Jun-2019","       3565.85","       3562.00","       3579.90","       3533.05","       3546.05","       3545.35","       3551.51","     543703","          1930969116.45","      31073","     101516","         18.67"
"BAJFINANCE","EQ","25-Jun-2019","       3545.35","       3545.35","       3586.00","       3530.35","       3572.00","       3579.85","       3562.55","     827869","          2949328668.25","      51585","     250476","         30.26"
"BAJFINANCE","EQ","26-Jun-2019","       3579.85","       3569.85","       3635.00","       3563.00","       3629.00","       3627.95","       3604.13","     978806","          3527745759.35","      45973","     247868","         25.32"
"BAJFINANCE","EQ","27-Jun-2019","       3627.95","       3635.00","       3659.00","       3620.10","       3647.00","       3642.20","       3641.52","    1135142","          4133638173.15","      62663","     389648","         34.33"
"BAJFINANCE","EQ","28-Jun-2019","       3642.20","       3652.45","       3693.25","       3629.70","       3685.30","       3681.10","       3663.39","    1200036","          4396205684.95","      71975","     422560","         35.21"
"BAJFINANCE","EQ","01-Jul-2019","       3681.10","       3688.70","       3716.00","       3685.00","       3690.00","       3699.00","       3704.14","     913884","          3385156169.20","      62982","     299998","         32.83"
"BAJFINANCE","EQ","02-Jul-2019","       3699.00","       3699.00","       3720.00","       3670.05","       3711.40","       3711.10","       3699.61","     706478","          2613693386.00","      40710","     165530","         23.43"
"BAJFINANCE","EQ","03-Jul-2019","       3711.10","       3714.00","       3730.30","       3695.00","       3711.00","       3715.40","       3718.45","     605040","          2249810785.05","      49617","     191519","         31.65"
"BAJFINANCE","EQ","04-Jul-2019","       3715.40","       3730.00","       3749.90","       3705.15","       3722.10","       3732.50","       3727.94","     743616","          2772157547.50","      68666","     265797","         35.74"
"BAJFINANCE","EQ","05-Jul-2019","       3732.50","       3734.00","       3762.00","       3706.45","       3716.60","       3719.15","       3737.03","     776280","          2900978263.50","      47572","     177802","         22.90"
"BAJFINANCE","EQ","08-Jul-2019","       3719.15","       3724.95","       3724.95","       3375.00","       3430.00","       3413.30","       3463.03","    3857132","         13357354718.80","     198213","     799191","         20.72"
"BAJFINANCE","EQ","09-Jul-2019","       3413.30","       3410.00","       3625.00","       3336.40","       3604.00","       3603.10","       3517.02","    5196125","         18274881992.70","     254951","     690732","         13.29"
"BAJFINANCE","EQ","10-Jul-2019","       3603.10","       3599.95","       3599.95","       3412.00","       3419.00","       3429.05","       3509.54","    2909584","         10211289509.90","     143964","     679249","         23.35"
"BAJFINANCE","EQ","11-Jul-2019","       3429.05","       3460.00","       3525.65","       3366.55","       3462.00","       3451.05","       3454.69","    2712241","          9369951810.45","     153116","     263157","          9.70"
"BAJFINANCE","EQ","12-Jul-2019","       3451.05","       3470.00","       3470.00","       3366.00","       3382.00","       3377.50","       3404.10","    2696678","          9179772497.75","     139883","     652107","         24.18"
"BAJFINANCE","EQ","15-Jul-2019","       3377.50","       3398.50","       3440.00","       3353.60","       3411.00","       3412.10","       3399.56","    1618073","          5500740296.70","      94218","     229132","         14.16"
"BAJFINANCE","EQ","16-Jul-2019","       3412.10","       3433.40","       3464.90","       3406.05","       3452.90","       3448.70","       3436.38","    1685856","          5793234785.10","      81391","     593017","         35.18"
"BAJFINANCE","EQ","17-Jul-2019","       3448.70","       3440.00","       3481.75","       3440.00","       3465.05","       3463.30","       3466.51","     915547","          3173748271.60","      56450","     210201","         22.96"
"BAJFINANCE","EQ","18-Jul-2019","       3463.30","       3460.00","       3520.00","       3444.00","       3460.00","       3467.65","       3486.98","    1320464","          4604427014.20","      75063","     412545","         31.24"
"BAJFINANCE","EQ","19-Jul-2019","       3467.65","       3476.00","       3501.25","       3263.10","       3322.00","       3323.10","       3336.07","    3033909","         10121333228.85","     184245","     590700","         19.47"
"BAJFINANCE","EQ","22-Jul-2019","       3323.10","       3316.00","       3316.00","       3164.65","       3257.00","       3246.60","       3226.17","    3692023","         11911106216.05","     247193","     972595","         26.34"
"BAJFINANCE","EQ","23-Jul-2019","       3246.60","       3257.00","       3297.35","       3208.15","       3274.00","       3276.90","       3251.79","    2223691","          7230966314.95","     137119","     638368","         28.71"
"BAJFINANCE","EQ","24-Jul-2019","       3276.90","       3274.10","       3294.00","       3135.00","       3163.00","       3173.55","       3196.78","    2767989","          8848650877.75","     148490","     771563","         27.87"
"BAJFINANCE","EQ","25-Jul-2019","       3173.55","       3198.90","       3243.40","       2996.20","       3037.00","       3046.50","       3107.35","   10290577","         31976460757.40","     504179","    1790066","         17.40"
"BAJFINANCE","EQ","26-Jul-2019","       3046.50","       3046.50","       3278.00","       2994.00","       3272.00","       3264.60","       3179.11","    6945080","         22079181430.40","     315346","    1053437","         15.17"
"BAJFINANCE","EQ","29-Jul-2019","       3264.60","       3272.75","       3300.00","       3180.00","       3258.10","       3252.65","       3247.39","    3478473","         11295972502.55","     190892","     396797","         11.41"
"BAJFINANCE","EQ","30-Jul-2019","       3252.65","       3260.00","       3299.00","       3231.30","       3249.35","       3249.95","       3267.21","    2284905","          7465274478.20","     116664","     452403","         19.80"
"BAJFINANCE","EQ","31-Jul-2019","       3249.95","       3233.05","       3267.65","       3160.10","       3252.10","       3252.05","       3216.54","    2438130","          7842334026.40","     148858","     440885","         18.08"
"BAJFINANCE","EQ","01-Aug-2019","       3252.05","       3231.00","       3261.00","       3174.00","       3217.00","       3222.10","       3226.12","    1892516","          6105483057.35","     105069","     250047","         13.21"
"BAJFINANCE","EQ","02-Aug-2019","       3222.10","       3189.00","       3287.55","       3120.00","       3235.00","       3237.90","       3201.83","    3356019","         10745391994.30","     179402","     526528","         15.69"
"BAJFINANCE","EQ","05-Aug-2019","       3237.90","       3199.80","       3199.80","       3143.00","       3171.00","       3160.05","       3169.79","    2013371","          6381963194.90","     138523","     488847","         24.28"
"BAJFINANCE","EQ","06-Aug-2019","       3160.05","       3160.05","       3287.00","       3153.15","       3274.95","       3272.25","       3228.51","    2005139","          6473611166.55","     135598","     459755","         22.93"
"BAJFINANCE","EQ","07-Aug-2019","       3272.25","       3275.00","       3325.00","       3252.30","       3267.00","       3265.80","       3292.67","    2398910","          7898810010.90","     113099","     255631","         10.66"
