"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","01-Apr-2015","       2553.95","       2558.00","       2563.60","       2522.25","       2544.05","       2542.65","       2538.81","    1037879","          2634981317.45","      54078","     784911","         75.63"
"TCS","EQ","06-Apr-2015","       2542.65","       2558.00","       2562.90","       2500.10","       2548.30","       2547.30","       2531.53","     784271","          1985404796.80","      45408","     485665","         61.93"
"TCS","EQ","07-Apr-2015","       2547.30","       2562.45","       2599.00","       2544.00","       2588.95","       2585.00","       2571.50","     943461","          2426111369.05","      77106","     562689","         59.64"
"TCS","EQ","08-Apr-2015","       2585.00","       2594.00","       2656.50","       2590.85","       2646.00","       2641.40","       2632.00","     826067","          2174208279.40","      61358","     496296","         60.08"
"TCS","EQ","09-Apr-2015","       2641.40","       2659.00","       2687.45","       2635.15","       2662.60","       2664.55","       2658.35","    1272225","          3382017714.75","      62583","     902143","         70.91"
"TCS","EQ","10-Apr-2015","       2664.55","       2648.50","       2670.80","       2628.00","       2651.10","       2653.75","       2648.39","     907772","          2404135142.80","      63471","     625228","         68.88"
"TCS","EQ","13-Apr-2015","       2653.75","       2664.00","       2665.00","       2628.00","       2653.85","       2655.50","       2650.09","     654321","          1734011442.10","      54293","     451036","         68.93"
"TCS","EQ","15-Apr-2015","       2655.50","       2654.70","       2713.90","       2609.40","       2618.95","       2627.75","       2646.26","    1456967","          3855513024.70","      74856","     927588","         63.67"
"TCS","EQ","16-Apr-2015","       2627.75","       2626.95","       2627.00","       2571.35","       2574.00","       2582.80","       2589.79","    1608785","          4166416079.20","      71768","    1002627","         62.32"
"TCS","EQ","17-Apr-2015","       2582.80","       2557.10","       2560.00","       2470.00","       2473.90","       2474.85","       2495.54","    4834371","         12064349822.95","     167402","    2989132","         61.83"
"TCS","EQ","20-Apr-2015","       2474.85","       2480.05","       2483.90","       2424.85","       2426.00","       2428.80","       2439.46","    1445361","          3525902673.95","      84591","     916671","         63.42"
"TCS","EQ","21-Apr-2015","       2428.80","       2428.80","       2452.00","       2401.00","       2427.05","       2427.05","       2430.81","    1273016","          3094465305.15","      83843","     816116","         64.11"
"TCS","EQ","22-Apr-2015","       2427.05","       2431.50","       2473.00","       2407.55","       2470.60","       2445.10","       2428.26","    2093406","          5083342117.00","     101821","    1643446","         78.51"
"TCS","EQ","23-Apr-2015","       2445.10","       2472.00","       2479.80","       2431.70","       2455.00","       2457.25","       2460.81","    2171495","          5343637553.60","      80541","    1743765","         80.30"
"TCS","EQ","24-Apr-2015","       2457.25","       2455.30","       2514.00","       2447.55","       2509.60","       2493.05","       2488.25","    1812579","          4510146387.85","     130453","    1306431","         72.08"
"TCS","EQ","27-Apr-2015","       2493.05","       2499.50","       2520.00","       2486.00","       2500.00","       2500.20","       2501.44","    1366526","          3418280027.90","      81966","     986807","         72.21"
"TCS","EQ","28-Apr-2015","       2500.20","       2510.00","       2510.00","       2455.10","       2493.00","       2495.00","       2477.16","    1544149","          3825105916.30","     128979","    1197833","         77.57"
"TCS","EQ","29-Apr-2015","       2495.00","       2484.00","       2495.00","       2451.05","       2481.00","       2487.30","       2472.31","    1009810","          2496559484.65","     100184","     626278","         62.02"
"TCS","EQ","30-Apr-2015","       2487.30","       2480.00","       2490.00","       2427.10","       2476.00","       2463.70","       2461.06","    1869027","          4599778448.70","     101021","    1353129","         72.40"
"TCS","EQ","04-May-2015","       2463.70","       2491.00","       2504.80","       2457.20","       2482.25","       2481.55","       2476.14","     945315","          2340736972.15","      83359","     655734","         69.37"
"TCS","EQ","05-May-2015","       2481.55","       2501.00","       2536.45","       2500.00","       2519.00","       2517.85","       2518.94","    1627535","          4099661485.45","      69702","    1015019","         62.37"
"TCS","EQ","06-May-2015","       2517.85","       2515.00","       2515.00","       2455.80","       2463.00","       2463.05","       2468.46","    1697203","          4189477161.70","      97392","    1156742","         68.16"
"TCS","EQ","07-May-2015","       2463.05","       2464.90","       2553.75","       2453.70","       2550.00","       2545.25","       2522.63","    1602514","          4042557510.35","      63417","    1086092","         67.77"
"TCS","EQ","08-May-2015","       2545.25","       2560.00","       2588.00","       2516.30","       2530.00","       2527.25","       2552.07","    1501832","          3832785394.50","      53709","    1023782","         68.17"
"TCS","EQ","11-May-2015","       2527.25","       2535.00","       2563.05","       2525.00","       2559.00","       2556.00","       2550.07","    1286541","          3280765489.15","      73023","     931788","         72.43"
"TCS","EQ","12-May-2015","       2556.00","       2560.00","       2565.00","       2513.00","       2523.95","       2522.90","       2524.91","    1233693","          3114957842.50","      71964","     949366","         76.95"
"TCS","EQ","13-May-2015","       2522.90","       2547.00","       2547.00","       2480.45","       2523.10","       2515.40","       2510.43","     931887","          2339441725.00","      53692","     473256","         50.78"
"TCS","EQ","14-May-2015","       2515.40","       2520.00","       2520.00","       2485.00","       2499.00","       2499.25","       2495.09","     654525","          1633096280.80","      40174","     381895","         58.35"
"TCS","EQ","15-May-2015","       2499.25","       2515.00","       2532.40","       2501.00","       2511.00","       2511.15","       2512.17","     730727","          1835713056.60","      32934","     515976","         70.61"
"TCS","EQ","18-May-2015","       2511.15","       2514.10","       2525.25","       2497.10","       2515.15","       2520.40","       2505.41","    2253876","          5646890602.55","      50845","    2006146","         89.01"
"TCS","EQ","19-May-2015","       2520.40","       2519.40","       2530.00","       2496.75","       2512.00","       2512.70","       2511.97","     978861","          2458873706.45","      37527","     686093","         70.09"
"TCS","EQ","20-May-2015","       2512.70","       2520.00","       2569.90","       2516.90","       2557.00","       2557.05","       2550.08","     948907","          2419790057.75","      41995","     571725","         60.25"
"TCS","EQ","21-May-2015","       2557.05","       2557.00","       2580.00","       2548.15","       2551.90","       2555.50","       2565.83","     789789","          2026463607.90","      40459","     563782","         71.38"
"TCS","EQ","22-May-2015","       2555.50","       2550.00","       2628.75","       2539.25","       2621.80","       2617.90","       2594.64","    1345816","          3491905915.45","      52428","     992008","         73.71"
"TCS","EQ","25-May-2015","       2617.90","       2620.00","       2636.90","       2585.70","       2600.05","       2601.00","       2606.03","     491489","          1280833581.80","      30375","     263444","         53.60"
"TCS","EQ","26-May-2015","       2601.00","       2605.00","       2623.25","       2588.90","       2614.95","       2608.85","       2610.17","     980870","          2560241038.10","      34315","     705361","         71.91"
"TCS","EQ","27-May-2015","       2608.85","       2608.00","       2633.15","       2592.00","       2610.00","       2615.25","       2615.75","     810345","          2119662471.05","      50501","     600904","         74.15"
"TCS","EQ","28-May-2015","       2615.25","       2603.90","       2623.00","       2582.25","       2615.90","       2609.50","       2606.60","    1381804","          3601809691.70","      52267","    1070716","         77.49"
"TCS","EQ","29-May-2015","       2609.50","       2617.00","       2648.60","       2597.25","       2621.55","       2610.30","       2614.52","    2211766","          5782695514.75","      83932","    1686200","         76.24"
"TCS","EQ","01-Jun-2015","       2610.30","       2609.45","       2647.10","       2608.35","       2615.20","       2617.75","       2622.43","     441132","          1156839898.00","      35794","     251151","         56.93"
"TCS","EQ","02-Jun-2015","       2617.75","       2616.00","       2630.00","       2590.50","       2605.00","       2599.90","       2605.54","    1967910","          5127471871.10","      54815","    1605076","         81.56"
"TCS","EQ","03-Jun-2015","       2599.90","       2604.00","       2625.60","       2590.50","       2612.00","       2610.90","       2611.60","     902342","          2356551996.60","      41440","     635538","         70.43"
"TCS","EQ","04-Jun-2015","       2610.90","       2617.10","       2622.80","       2588.50","       2600.20","       2605.65","       2606.81","    2065734","          5384974459.95","      44653","    1816025","         87.91"
"TCS","EQ","05-Jun-2015","       2605.65","       2592.00","       2609.00","       2570.00","       2577.50","       2575.85","       2583.52","    1154267","          2982066457.60","      52168","     848596","         73.52"
"TCS","EQ","08-Jun-2015","       2575.85","       2590.00","       2590.00","       2561.65","       2580.00","       2577.45","       2576.28","     785160","          2022788959.20","      62168","     543370","         69.21"
"TCS","EQ","09-Jun-2015","       2577.45","       2585.00","       2590.00","       2551.00","       2561.95","       2561.65","       2574.52","    1289457","          3319735632.70","      63744","    1099487","         85.27"
"TCS","EQ","10-Jun-2015","       2561.65","       2566.00","       2610.00","       2563.80","       2600.00","       2600.75","       2586.57","    1381675","          3573803308.30","      42817","    1122720","         81.26"
"TCS","EQ","11-Jun-2015","       2600.75","       2605.50","       2613.00","       2556.75","       2564.25","       2571.30","       2585.02","     923668","          2387698129.70","      37803","     658949","         71.34"
"TCS","EQ","12-Jun-2015","       2571.30","       2571.90","       2588.95","       2476.80","       2520.00","       2505.80","       2526.70","    1285728","          3248652193.85","      80056","     700457","         54.48"
"TCS","EQ","15-Jun-2015","       2505.80","       2505.30","       2520.45","       2481.00","       2509.50","       2504.80","       2503.06","    1262588","          3160335340.25","      57691","    1008687","         79.89"
"TCS","EQ","16-Jun-2015","       2504.80","       2500.00","       2519.30","       2494.45","       2508.00","       2512.00","       2510.70","     633698","          1591026187.10","      41162","     481883","         76.04"
"TCS","EQ","17-Jun-2015","       2512.00","       2521.00","       2529.15","       2501.80","       2512.00","       2513.80","       2516.05","     987860","          2485504053.10","      88734","     698348","         70.69"
"TCS","EQ","18-Jun-2015","       2513.80","       2515.00","       2546.30","       2508.00","       2522.00","       2530.05","       2533.09","    1082523","          2742123536.10","      83019","     764949","         70.66"
"TCS","EQ","19-Jun-2015","       2530.05","       2535.00","       2555.00","       2527.10","       2550.00","       2549.55","       2546.79","     999805","          2546296337.65","      50051","     769320","         76.95"
"TCS","EQ","22-Jun-2015","       2549.55","       2547.00","       2600.00","       2547.00","       2598.30","       2591.50","       2587.10","     551001","          1425494777.35","      43692","     317646","         57.65"
"TCS","EQ","23-Jun-2015","       2591.50","       2600.00","       2608.00","       2567.20","       2585.90","       2574.60","       2582.03","     449159","          1159740003.65","      30619","     280403","         62.43"
"TCS","EQ","24-Jun-2015","       2574.60","       2580.00","       2587.90","       2558.85","       2568.70","       2570.30","       2573.22","     585123","          1505651661.50","      39464","     331254","         56.61"
"TCS","EQ","25-Jun-2015","       2570.30","       2562.00","       2573.00","       2544.15","       2552.00","       2550.00","       2553.80","     965496","          2465682192.55","      36543","     728243","         75.43"
"TCS","EQ","26-Jun-2015","       2550.00","       2550.20","       2596.35","       2550.20","       2590.10","       2592.80","       2579.82","     645051","          1664112381.55","      34240","     356380","         55.25"
"TCS","EQ","29-Jun-2015","       2592.80","       2572.00","       2604.00","       2543.40","       2599.00","       2592.90","       2569.67","     686378","          1763768234.70","      35008","     263984","         38.46"
"TCS","EQ","30-Jun-2015","       2592.90","       2585.00","       2588.75","       2540.00","       2555.00","       2550.95","       2557.03","     774976","          1981634326.05","      34960","     468575","         60.46"
"TCS","EQ","01-Jul-2015","       2550.95","       2563.90","       2608.00","       2556.75","       2600.00","       2593.10","       2584.41","     639854","          1653643739.50","      50229","     405105","         63.31"
"TCS","EQ","02-Jul-2015","       2593.10","       2600.00","       2602.95","       2571.05","       2582.00","       2577.75","       2583.81","     722940","          1867939583.95","      63066","     441786","         61.11"
"TCS","EQ","03-Jul-2015","       2577.75","       2573.05","       2610.00","       2570.00","       2603.10","       2603.90","       2595.18","     481735","          1250190067.60","      34612","     263852","         54.77"
"TCS","EQ","06-Jul-2015","       2603.90","       2580.30","       2645.00","       2580.30","       2629.70","       2633.30","       2613.46","     591169","          1544998843.40","      31304","     280866","         47.51"
"TCS","EQ","07-Jul-2015","       2633.30","       2632.75","       2646.90","       2603.00","       2623.90","       2616.25","       2627.79","     821418","          2158510413.05","      51719","     531468","         64.70"
"TCS","EQ","08-Jul-2015","       2616.25","       2597.95","       2621.70","       2580.50","       2591.70","       2595.10","       2596.66","    1333925","          3463745328.60","      85552","     956051","         71.67"
"TCS","EQ","09-Jul-2015","       2595.10","       2595.00","       2598.25","       2506.65","       2529.35","       2522.50","       2540.37","    1967061","          4997069436.90","     142048","    1156795","         58.81"
"TCS","EQ","10-Jul-2015","       2522.50","       2559.00","       2559.00","       2455.00","       2467.00","       2474.35","       2489.45","    4131827","         10285990404.90","     211247","    2279427","         55.17"
"TCS","EQ","13-Jul-2015","       2474.35","       2475.40","       2518.60","       2475.40","       2506.10","       2509.55","       2502.25","    1140154","          2852946095.45","      53024","     672149","         58.95"
"TCS","EQ","14-Jul-2015","       2509.55","       2511.00","       2515.00","       2490.00","       2498.85","       2499.50","       2499.62","     851637","          2128767355.85","      49611","     583671","         68.54"
"TCS","EQ","15-Jul-2015","       2499.50","       2501.00","       2549.95","       2500.00","       2548.00","       2545.75","       2534.53","    1001830","          2539169259.65","      76369","     665637","         66.44"
"TCS","EQ","16-Jul-2015","       2545.75","       2543.70","       2558.85","       2526.60","       2534.90","       2540.20","       2543.54","     728304","          1852469301.05","      58974","     449458","         61.71"
"TCS","EQ","17-Jul-2015","       2540.20","       2546.80","       2570.10","       2543.30","       2563.25","       2564.40","       2558.02","     535263","          1369212462.55","      39534","     299824","         56.01"
"TCS","EQ","20-Jul-2015","       2564.40","       2564.00","       2583.90","       2551.90","       2579.95","       2579.15","       2571.54","     426893","          1097773967.55","      38037","     243186","         56.97"
"TCS","EQ","21-Jul-2015","       2579.15","       2576.00","       2600.35","       2555.10","       2561.70","       2561.40","       2574.93","     637250","          1640874811.80","      52304","     399441","         62.68"
"TCS","EQ","22-Jul-2015","       2561.40","       2561.00","       2569.00","       2521.05","       2530.90","       2528.05","       2532.40","     660314","          1672180248.40","      44395","     450257","         68.19"
"TCS","EQ","23-Jul-2015","       2528.05","       2517.50","       2537.85","       2483.00","       2492.05","       2488.60","       2505.27","     748390","          1874916485.40","      34659","     491798","         65.71"
"TCS","EQ","24-Jul-2015","       2488.60","       2497.50","       2516.50","       2492.10","       2507.10","       2505.15","       2506.09","     787486","          1973508444.60","      38528","     512154","         65.04"
"TCS","EQ","27-Jul-2015","       2505.15","       2488.00","       2505.00","       2481.15","       2501.15","       2497.05","       2496.91","    1001869","          2501578423.65","      65507","     798854","         79.74"
"TCS","EQ","28-Jul-2015","       2497.05","       2499.50","       2519.00","       2492.15","       2509.70","       2502.05","       2509.48","     945594","          2372947975.75","      48484","     759857","         80.36"
"TCS","EQ","29-Jul-2015","       2502.05","       2511.00","       2515.05","       2483.50","       2515.00","       2506.75","       2501.68","    1206659","          3018671545.30","      85826","     966402","         80.09"
"TCS","EQ","30-Jul-2015","       2506.75","       2516.05","       2516.80","       2472.80","       2472.80","       2480.65","       2490.30","    1385287","          3449782850.45","      77684","    1230247","         88.81"
"TCS","EQ","31-Jul-2015","       2480.65","       2489.90","       2519.00","       2487.00","       2511.45","       2510.75","       2502.23","     981888","          2456907019.80","      67496","     675985","         68.85"
"TCS","EQ","03-Aug-2015","       2510.75","       2503.40","       2525.00","       2500.90","       2508.00","       2509.60","       2514.14","     589662","          1482492014.75","      50976","     404877","         68.66"
"TCS","EQ","04-Aug-2015","       2509.60","       2510.40","       2523.00","       2486.00","       2510.00","       2508.90","       2500.32","    1171346","          2928737113.80","      82052","     973725","         83.13"
"TCS","EQ","05-Aug-2015","       2508.90","       2520.00","       2550.00","       2511.00","       2544.55","       2547.15","       2539.25","     494497","          1255652001.55","      46758","     339571","         68.67"
"TCS","EQ","06-Aug-2015","       2547.15","       2565.00","       2583.00","       2550.10","       2569.30","       2573.30","       2566.25","    1105683","          2837460973.70","      67097","     888664","         80.37"
"TCS","EQ","07-Aug-2015","       2573.30","       2573.00","       2573.00","       2547.00","       2559.00","       2552.05","       2558.60","     594253","          1520457968.10","      51065","     457333","         76.96"
"TCS","EQ","10-Aug-2015","       2552.05","       2572.00","       2589.00","       2556.60","       2575.00","       2572.10","       2576.47","     715591","          1843701542.65","      45499","     563414","         78.73"
"TCS","EQ","11-Aug-2015","       2572.10","       2578.00","       2610.00","       2542.10","       2600.80","       2604.20","       2595.57","    1100153","          2855526876.90","      60746","     777937","         70.71"
"TCS","BL","12-Aug-2015","       1020.00","       2604.20","       2604.20","       2604.20","       2604.20","       2604.20","       2604.20","      49865","           129858433.00","          1","          0","          0.00"
"TCS","EQ","12-Aug-2015","       2604.20","       2603.10","       2691.40","       2602.00","       2670.00","       2671.70","       2658.48","    1739892","          4625460143.15","     116770","    1317431","         75.72"
"TCS","EQ","13-Aug-2015","       2671.70","       2670.00","       2684.00","       2556.00","       2638.35","       2635.60","       2652.19","     703213","          1865057138.10","      47820","     460590","         65.50"
"TCS","EQ","14-Aug-2015","       2635.60","       2638.00","       2719.35","       2637.10","       2692.05","       2703.20","       2688.81","    1146982","          3084016067.40","      82195","     766818","         66.86"
"TCS","EQ","17-Aug-2015","       2703.20","       2690.10","       2696.80","       2655.00","       2685.90","       2684.75","       2673.60","     386822","          1034207797.20","      30502","     206955","         53.50"
"TCS","EQ","18-Aug-2015","       2684.75","       2706.90","       2749.90","       2690.00","       2745.95","       2740.90","       2736.66","     958463","          2622984632.55","     100314","     623865","         65.09"
